CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
27;2704708;Marechal Deodoro;pct_sem_banheiro_nem_sanitario;79.0;0.0004229605828973329;0.0026425569833783942;0.0;0.0;0.0
28;2803401;Japoatã;pct_sem_banheiro;5.0;0.005649717514124294;0.012633152415253049;0.0;0.0;0.0
28;2803401;Japoatã;pct_sem_banheiro_nem_sanitario;4.0;0.0;0.0;0.0;0.0;0.0
29;2910800;Feira de Santana;pct_sem_banheiro;796.0;0.005089201626224706;0.030569565832364764;0.0;0.0;0.0
29;2910800;Feira de Santana;pct_sem_banheiro_nem_sanitario;941.0;0.0004052510771251249;0.0056836353025553725;0.0;0.0;0.0
29;2915502;Itajuípe;pct_sem_banheiro;19.0;0.007089543753500706;0.015078374126755998;0.0;0.0;0.00424929178470255
29;2915502;Itajuípe;pct_sem_banheiro_nem_sanitario;21.0;0.0;0.0;0.0;0.0;0.0
29;2916401;Itapetinga;pct_sem_banheiro;81.0;0.0010635440454052731;0.004968838891362369;0.0;0.0;0.0
29;2916401;Itapetinga;pct_sem_banheiro_nem_sanitario;101.0;0.0;0.0;0.0;0.0;0.0
29;2927408;Salvador;pct_sem_banheiro;3704.0;0.0006572098836382157;0.0058089420185939685;0.0;0.0;0.0
29;2927408;Salvador;pct_sem_banheiro_nem_sanitario;4294.0;5.976315806128392e-05;0.0013657702898455205;0.0;0.0;0.0
29;2932606;Urandi;pct_sem_banheiro;7.0;0.0;0.0;0.0;0.0;0.0
29;2932606;Urandi;pct_sem_banheiro_nem_sanitario;9.0;0.0;0.0;0.0;0.0;0.0
31;3106200;Belo Horizonte;pct_sem_banheiro;4636.0;0.000548128399746047;0.01195113485420577;0.0;0.0;0.0
31;3106200;Belo Horizonte;pct_sem_banheiro_nem_sanitario;5037.0;0.0;0.0;0.0;0.0;0.0
31;3112307;Capelinha;pct_sem_banheiro;45.0;0.0008547008547008547;0.0057335076346148465;0.0;0.0;0.0
31;3112307;Capelinha;pct_sem_banheiro_nem_sanitario;53.0;0.0;0.0;0.0;0.0;0.0
31;3119203;Coroaci;pct_sem_banheiro;11.0;0.0;0.0;0.0;0.0;0.0
31;3119203;Coroaci;pct_sem_banheiro_nem_sanitario;11.0;0.0;0.0;0.0;0.0;0.0
31;3122306;Divinópolis;pct_sem_banheiro;478.0;0.0;0.0;0.0;0.0;0.0
31;3122306;Divinópolis;pct_sem_banheiro_nem_sanitario;491.0;0.0;0.0;0.0;0.0;0.0
31;3145877;Orizânia;pct_sem_banheiro;4.0;0.0;0.0;0.0;0.0;0.0
31;3145877;Orizânia;pct_sem_banheiro_nem_sanitario;5.0;0.0;0.0;0.0;0.0;0.0
31;3157005;Salinas;pct_sem_banheiro;39.0;0.0009790469656690392;0.00450213393986298;0.0;0.0;0.0
31;3157005;Salinas;pct_sem_banheiro_nem_sanitario;50.0;0.0;0.0;0.0;0.0;0.0
32;3201209;Cachoeiro de Itapemirim;pct_sem_banheiro;331.0;0.00032323529141681744;0.00485081969744366;0.0;0.0;0.0
32;3201209;Cachoeiro de Itapemirim;pct_sem_banheiro_nem_sanitario;359.0;0.0;0.0;0.0;0.0;0.0
32;3202454;Ibatiba;pct_sem_banheiro;32.0;0.0;0.0;0.0;0.0;0.0
32;3202454;Ibatiba;pct_sem_banheiro_nem_sanitario;35.0;0.0;0.0;0.0;0.0;0.0
33;3301702;Duque de Caxias;pct_sem_banheiro;1466.0;0.003363056805277367;0.031779501298746876;0.0;0.0;0.0
33;3301702;Duque de Caxias;pct_sem_banheiro_nem_sanitario;1720.0;0.00017007033317490333;0.0034138193665929732;0.0;0.0;0.0
33;3302403;Macaé;pct_sem_banheiro;568.0;0.0007219507746323401;0.011716939921215424;0.0;0.0;0.0
33;3302403;Macaé;pct_sem_banheiro_nem_sanitario;609.0;0.0;0.0;0.0;0.0;0.0
33;3303500;Nova Iguaçu;pct_sem_banheiro;1294.0;0.0006491804390762572;0.004609538977862048;0.0;0.0;0.0
33;3303500;Nova Iguaçu;pct_sem_banheiro_nem_sanitario;1521.0;3.298105251538138e-05;0.0009346899535900162;0.0;0.0;0.0
