CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
13;1300300;Autazes;iep_setor;42.0;38.81405221876646;22.773661057081956;20.918966529653552;32.44815668202765;48.79890185312286
13;1300300;Autazes;pct_crianca_0a4;43.0;0.1003009992405173;0.029006973851734175;0.07859575835475578;0.09538950715421304;0.12191155021052921
13;1300300;Autazes;pct_idoso_60mais;42.0;0.10163943443261715;0.04273621030316906;0.0711532706924412;0.09732600690580799;0.12368294534412955
13;1300300;Autazes;pct_pop_0a14;43.0;0.2848109480501725;0.05094936887136106;0.26039144269447057;0.2857142857142857;0.31511425338689303
13;1300300;Autazes;prop_70mais_entre_60mais;39.0;42.286330889119874;7.222046306128136;38.04437820831264;43.24324324324324;46.683673469387756
13;1300300;Autazes;rdi_setor;42.0;16.83130069526847;7.662405062517393;11.710310795961103;16.198501872659175;20.18987341772152
13;1302603;Manaus;iep_setor;3085.0;52.95277434773211;45.25866407560811;23.595505617977526;39.55223880597015;67.44186046511628
13;1302603;Manaus;pct_crianca_0a4;3084.0;0.07282054307408754;0.023003489290698974;0.056818181818181816;0.07233643591476135;0.08800704225352113
13;1302603;Manaus;pct_idoso_60mais;3090.0;0.10165267383299025;0.05299685086510643;0.062436397557666216;0.09006112221546306;0.13064300564300566
13;1302603;Manaus;pct_pop_0a14;3093.0;0.22964116499904577;0.055909109991006865;0.19021739130434784;0.22982456140350876;0.26865671641791045
13;1302603;Manaus;prop_70mais_entre_60mais;3025.0;36.731970303734926;10.069371310010787;30.208333333333332;36.206896551724135;42.857142857142854
13;1302603;Manaus;rdi_setor;3090.0;15.377366670313043;8.524198268173022;9.30232558139535;13.446580348877749;19.51886944818304
15;1500800;Ananindeua;iep_setor;726.0;67.93357917254967;46.32713059442292;36.04983660130719;55.0377286792248;85.0646923519264
15;1500800;Ananindeua;pct_crianca_0a4;730.0;0.06109867886752471;0.018026262103989547;0.04948963968561804;0.05998500749625187;0.07075895945758959
15;1500800;Ananindeua;pct_idoso_60mais;727.0;0.11991733929283277;0.05640746909047776;0.07902481602604779;0.10802469135802469;0.1482804626484262
15;1500800;Ananindeua;pct_pop_0a14;732.0;0.19834024091484392;0.0402221272160475;0.17252310910915186;0.19872269654448005;0.22166554700015503
15;1500800;Ananindeua;prop_70mais_entre_60mais;713.0;37.58007930574342;8.633880859820467;32.30769230769231;37.410071942446045;42.35294117647059
15;1500800;Ananindeua;rdi_setor;727.0;18.03252920603635;9.490532321083561;11.368513460788138;15.711252653927813;22.17267626961172
15;1501402;Belém;iep_setor;2001.0;102.42760439832293;71.32050210800472;53.40909090909091;84.21052631578947;130.76923076923077
15;1501402;Belém;pct_crianca_0a4;1998.0;0.05453338569924189;0.01795589484896691;0.04252369528454005;0.05283251275882313;0.06476217989339098
15;1501402;Belém;pct_idoso_60mais;2002.0;0.15732843665880172;0.06408627439564756;0.11076281533272433;0.15117428072433126;0.19641233766233765
15;1501402;Belém;pct_pop_0a14;2003.0;0.18060298428894647;0.04627216785335317;0.14637945444875008;0.178752107925801;0.20960408375794992
15;1501402;Belém;prop_70mais_entre_60mais;1985.0;41.64813608344112;8.874225874263946;36.144578313253014;42.10526315789473;47.43589743589743
15;1501402;Belém;rdi_setor;2002.0;24.25583014725809;11.14639375368464;16.214046583122737;22.66097944528717;30.483861459612037
15;1505650;Placas;iep_setor;15.0;35.82583609296637;14.996344429113424;26.781609195402297;34.21052631578947;41.20601771663284
