CD_UF;CD_MUN;NM_MUN;variavel;n;media;dp;p25;mediana;p75
13;1300300;Autazes;pct_apartamento;37.0;0.031078211454714087;0.05122712269935798;0.0;0.0;0.04672897196261682
13;1300300;Autazes;pct_casa;43.0;0.9511323012755551;0.06793037017751223;0.9390867579908675;0.9774011299435028;1.0
13;1300300;Autazes;pct_casa_vila_condominio;38.0;0.012441628325350973;0.03679281246378386;0.0;0.0;0.0
13;1300300;Autazes;pct_moradia_convencional;43.0;0.9888689454659683;0.021799798624833118;0.984858757062147;1.0;1.0
13;1300300;Autazes;pct_moradia_nao_convencional;43.0;0.005314766286469886;0.018065654756856696;0.0;0.0;0.0
13;1302603;Manaus;pct_apartamento;2784.0;0.1776829667374308;0.27656151660447426;0.025848164627363737;0.06929549767909816;0.16409006017846026
13;1302603;Manaus;pct_casa;3052.0;0.7905949741506537;0.2658995218736031;0.7735790078399568;0.8833707025411062;0.9513923013923015
13;1302603;Manaus;pct_casa_vila_condominio;2518.0;0.05855055650935937;0.13285997221955648;0.0;0.01926789426789427;0.05963302752293578
13;1302603;Manaus;pct_moradia_convencional;3094.0;0.9873935170637911;0.027848716099773022;0.9878048780487805;0.9968354113464524;1.0
13;1302603;Manaus;pct_moradia_nao_convencional;3094.0;0.008623491029856096;0.02695365193437217;0.0;0.0;0.0
15;1500800;Ananindeua;pct_apartamento;653.0;0.12796021394918308;0.30176555928284515;0.0;0.0;0.03225806451612903
15;1500800;Ananindeua;pct_casa;714.0;0.8103996253075824;0.2843467841684859;0.8211937085812104;0.9266039601876985;0.9756985555292446
15;1500800;Ananindeua;pct_casa_vila_condominio;635.0;0.10301215107668116;0.16846897587364512;0.012862933245098851;0.05235602094240838;0.11641021157545026
15;1500800;Ananindeua;pct_moradia_convencional;732.0;0.9939836996067253;0.02222478228380067;0.9943422573189522;1.0;1.0
15;1500800;Ananindeua;pct_moradia_nao_convencional;732.0;0.0031281473623926553;0.021282032124597807;0.0;0.0;0.0
15;1501402;Belém;pct_apartamento;1796.0;0.16159829158426092;0.29257741956483563;0.0;0.013377926421404682;0.13316268486916952
15;1501402;Belém;pct_casa;1975.0;0.7712128078351024;0.28164944833192906;0.698055028462998;0.8926829268292683;0.9711538461538461
15;1501402;Belém;pct_casa_vila_condominio;1769.0;0.10100107180803643;0.13828545337057904;0.01048951048951049;0.0546875;0.1320754716981132
15;1501402;Belém;pct_moradia_convencional;2004.0;0.9940352910120142;0.01613665027100011;0.9940074805344266;1.0;1.0
15;1501402;Belém;pct_moradia_nao_convencional;2004.0;0.003074139083805908;0.01483980453603196;0.0;0.0;0.0
15;1505650;Placas;pct_apartamento;14.0;0.008735632183908047;0.022416218780983647;0.0;0.0;0.0
15;1505650;Placas;pct_casa;16.0;0.9800711494836749;0.037614346632641335;0.9823233130796291;1.0;1.0
15;1505650;Placas;pct_casa_vila_condominio;14.0;0.011675674507090974;0.02557945519763407;0.0;0.0;0.0
15;1505650;Placas;pct_moradia_convencional;16.0;0.9979310428382991;0.004936809286810267;1.0;1.0;1.0
15;1505650;Placas;pct_moradia_nao_convencional;16.0;0.0;0.0;0.0;0.0;0.0
15;1505809;Portel;pct_apartamento;22.0;0.005809865976491537;0.016489626172473945;0.0;0.0;0.0
15;1505809;Portel;pct_casa;26.0;0.9850712433795757;0.01912818753202768;0.9782441066314166;0.9896541814350033;1.0
15;1505809;Portel;pct_casa_vila_condominio;20.0;0.00957380989443379;0.013136177785364528;0.0;0.0;0.017024821634553766
15;1505809;Portel;pct_moradia_convencional;26.0;0.9973517529707869;0.004451903964585151;0.9953958321641694;1.0;1.0
15;1505809;Portel;pct_moradia_nao_convencional;26.0;0.0;0.0;0.0;0.0;0.0
21;2109601;Rosário;pct_apartamento;35.0;0.004495818262338086;0.016986200244149468;0.0;0.0;0.0
21;2109601;Rosário;pct_casa;36.0;0.9882816746379081;0.025936527653614917;0.9900388377445339;1.0;1.0
21;2109601;Rosário;pct_casa_vila_condominio;30.0;0.0008124874422342776;0.003171904982616351;0.0;0.0;0.0
21;2109601;Rosário;pct_moradia_convencional;36.0;0.9933296819281543;0.020460839441227407;0.9938860320497489;1.0;1.0
21;2109601;Rosário;pct_moradia_nao_convencional;36.0;0.004364095337369924;0.019980482875133855;0.0;0.0;0.0
21;2111201;São José de Ribamar;pct_apartamento;558.0;0.1224276307740225;0.3224648041554133;0.0;0.0;0.0
21;2111201;São José de Ribamar;pct_casa;556.0;0.8554574685432075;0.31056906654371463;0.9161585365853658;0.9931733457595526;1.0
21;2111201;São José de Ribamar;pct_casa_vila_condominio;500.0;0.0628834608389299;0.19329139560085473;0.0;0.0;0.026117687622112404
21;2111201;São José de Ribamar;pct_moradia_convencional;580.0;0.9920529325886084;0.02617261497747622;0.9940651241894908;1.0;1.0
21;2111201;São José de Ribamar;pct_moradia_nao_convencional;580.0;0.005352156402187631;0.025967026329051877;0.0;0.0;0.0
21;2111300;São Luís;pct_apartamento;1523.0;0.20827719744732476;0.3731710832754589;0.0;0.0;0.15239217740527328
21;2111300;São Luís;pct_casa;1618.0;0.7805879203736463;0.32962210943028947;0.7760761827926007;0.9394478593766851;0.9888888888888889
21;2111300;São Luís;pct_casa_vila_condominio;1429.0;0.040166702875988676;0.08727991555245002;0.0;0.0;0.04152249134948097
21;2111300;São Luís;pct_moradia_convencional;1674.0;0.9782530736479231;0.04293383369088825;0.9791666666666666;0.9954954954954955;1.0
21;2111300;São Luís;pct_moradia_nao_convencional;1674.0;0.01861347242021878;0.04273855477405924;0.0;0.0;0.016168180394613214
21;2111631;São Raimundo do Doca Bezerra;pct_apartamento;2.0;0.0;0.0;0.0;0.0;0.0
